species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_026072915.1	MGYG000002779	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002780	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002782	0.715354	0.558912	0.528746	0.413113	-0.260861	-0.260862	competition	0.9946	2	0.1693
akk_GCF_026072915.1	MGYG000002783	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002784	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002786	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002787	0.715354	0.767958	0.477756	0.512890	-0.332140	-0.332137	competition	0.0090	5	0.0297
akk_GCF_026072915.1	MGYG000002789	0.715354	0.662412	0.515364	0.477223	-0.279569	-0.279568	competition	1.0000	1	0.1058
akk_GCF_026072915.1	MGYG000002792	0.715354	0.019202	0.724949	0.019451	0.013413	0.012953	mutualism	0.2403	7	0.0029
akk_GCF_026072915.1	MGYG000002794	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
