species_a	species_b	fm_type	fm_C	fm_benefit_a	fm_benefit_b	fm_xfeed	smetana_MIP	smetana_MRO	sec
akk_GCF_018847135.1	MGYG000000457	mutualism	0.0336	0.230020	0.230021	7	7	0.6	2.3
akk_GCF_018847135.1	MGYG000002665	mutualism	0.0080	0.006908	0.006753	4	10	0.5714285714285714	4.0
akk_GCF_018847155.1	MGYG000002282	competition	0.0295	-0.073335	-0.073330	6	4	0.6486486486486487	2.8
akk_GCF_000020225.1	MGYG000001433	competition	0.0239	-0.170538	-0.170533	8	4	0.7428571428571429	2.8
akk_GCF_000020225.1	MGYG000002673	competition	0.0348	-0.106807	-0.106803	4	8	0.6086956521739131	2.4
akk_GCF_018847135.1	MGYG000004341	mutualism	0.0341	0.104812	0.104799	4	8	0.5283018867924528	1.0
akk_GCF_018847015.1	MGYG000000886	competition	0.0648	-0.244408	-0.244393	5	6	0.6086956521739131	1.3
akk_GCF_018847015.1	MGYG000000128	mutualism	0.0131	0.042140	0.042140	3	11	0.5283018867924528	4.3
akk_GCF_000020225.1	MGYG000001589	competition	0.0086	-0.158612	-0.158611	9	5	0.6521739130434783	2.4
akk_GCF_000020225.1	MGYG000004298	competition	0.0828	-0.192017	-0.192016	6	11	0.5714285714285714	2.3
akk_GCF_023516715.1	MGYG000002664	competition	0.0218	-0.024828	-0.024840	4	8	0.6153846153846154	2.0
akk_GCF_023516715.1	MGYG000001553	competition	0.1348	-0.329800	-0.329795	5	7	0.6818181818181818	1.5
akk_GCF_023516715.1	MGYG000000921	mutualism	0.0115	0.178814	0.178808	5	7	0.625	1.7
akk_GCF_023516715.1	MGYG000000753	mutualism	0.0127	0.026675	0.026671	6	9	0.5555555555555556	1.9
akk_GCF_018847155.1	MGYG000003476	competition	0.1535	-0.193268	-0.193271	2	12	0.5714285714285714	4.1
akk_GCF_023516715.1	MGYG000002401	competition	0.0564	-0.182156	-0.182151	3	7	0.6111111111111112	3.0
akk_GCF_018847155.1	MGYG000002713	competition	0.1890	-0.226658	-0.226652	4	7	0.6818181818181818	2.1
akk_GCF_018847135.1	MGYG000004267	mutualism	0.0062	0.163704	0.163695	7	8	0.5714285714285714	0.9
akk_GCF_018847135.1	MGYG000003117	mutualism	0.0250	0.137354	0.137347	6	9	0.56	2.4
akk_GCF_023516715.1	MGYG000004787	mutualism	0.0092	0.148324	0.148320	7	9	0.6181818181818182	2.1
akk_GCF_023516715.1	MGYG000001149	mutualism	0.0110	0.186739	0.186731	7	11	0.5769230769230769	2.1
akk_GCF_018847135.1	MGYG000000677	mutualism	0.0268	0.133965	0.133968	8	6	0.6274509803921569	3.3
akk_GCF_018847155.1	MGYG000003683	competition	0.1024	-0.220871	-0.220869	3	6	0.6829268292682927	2.6
akk_GCF_000020225.1	MGYG000004616	mutualism	0.0237	0.057454	0.057440	5	8	0.5098039215686274	1.6
akk_GCF_018847135.1	MGYG000000498	mutualism	0.0315	0.032597	0.001579	14	11	0.5079365079365079	1.3
akk_GCF_026072915.1	MGYG000002516	competition	0.0668	-0.249566	-0.249559	6	7	0.6486486486486487	3.9
akk_GCF_000020225.1	MGYG000001422	competition	0.0249	-0.172269	-0.172263	7	4	0.6857142857142857	3.1
akk_GCF_000020225.1	MGYG000000474	competition	0.0182	-0.044418	-0.044575	5	13	0.49122807017543857	1.9
akk_GCF_026072915.1	MGYG000003314	competition	0.0812	-0.254182	-0.254180	4	8	0.5777777777777777	4.5
akk_GCF_018847015.1	MGYG000004284	mutualism	0.0178	0.013447	0.013444	3	7	0.6808510638297872	2.4
akk_GCF_023516715.1	MGYG000001226	mutualism	0.0675	0.029427	0.029430	6	6	0.6818181818181818	2.4
akk_GCF_018847135.1	MGYG000002825	competition	0.0272	-0.247031	-0.247024	6	5	0.6666666666666666	4.6
akk_GCF_018847015.1	MGYG000002641	mutualism	0.0083	0.085508	0.085509	8	6	0.6818181818181818	2.4
akk_GCF_000020225.1	MGYG000003605	mutualism	0.0070	0.110894	0.110769	8	10	0.5818181818181818	1.0
akk_GCF_018847155.1	MGYG000002336	competition	0.0480	-0.289749	-0.289745	7	5	0.65	5.0
akk_GCF_018847155.1	MGYG000002077	competition	0.1387	-0.140856	-0.140856	2	11	0.5416666666666666	2.2
akk_GCF_000020225.1	MGYG000001548	competition	0.4386	-0.330110	-0.330105	1	3	0.7333333333333333	4.1
akk_GCF_018847135.1	MGYG000003452	competition	0.0506	-0.125110	-0.125107	5	3	0.7	1.3
akk_GCF_023516715.1	MGYG000004587	mutualism	0.0753	0.030880	0.030884	5	8	0.625	2.1
akk_GCF_000020225.1	MGYG000001647	competition	0.0746	-0.114695	-0.114707	4	13	0.5423728813559322	1.4
akk_GCF_018847155.1	MGYG000003859	competition	0.0164	-0.111762	-0.111768	2	13	0.5357142857142857	1.7
akk_GCF_023516715.1	MGYG000004578	mutualism	0.0282	0.027343	0.027336	3	11	0.5172413793103449	4.1
akk_GCF_018847155.1	MGYG000001339	competition	0.0530	-0.214974	-0.214971	7	5	0.6190476190476191	1.4
akk_GCF_018847135.1	MGYG000002805	mutualism	0.0632	0.046822	0.046825	7	8	0.5777777777777777	2.2
akk_GCF_026072915.1	MGYG000003927	mutualism	0.0075	0.149425	0.149414	5	6	0.6666666666666666	1.1
akk_GCF_026072915.1	MGYG000004018	competition	0.0611	-0.226361	-0.226354	5	6	0.6222222222222222	2.4
akk_GCF_018847155.1	MGYG000002358	competition	0.0058	-0.099364	-0.099420	7	4	0.6666666666666666	2.7
akk_GCF_018847135.1	MGYG000000740	competition	0.1172	-0.206926	-0.206931	1	2	0.6829268292682927	2.1
akk_GCF_018847155.1	MGYG000003432	mutualism	0.0394	0.174034	0.174024	5	8	0.5416666666666666	4.8
akk_GCF_023516715.1	MGYG000001675	competition	0.0622	-0.121880	-0.121875	5	6	0.6521739130434783	2.2
akk_GCF_018847015.1	MGYG000003529	mutualism	0.0047	0.326037	0.326007	4	8	0.6037735849056604	1.1
akk_GCF_018847155.1	MGYG000003422	mutualism	0.0286	0.015027	0.015016	6	7	0.6530612244897959	2.1
akk_GCF_000020225.1	MGYG000000135	competition	0.1131	-0.306998	-0.306993	5	4	0.7692307692307693	2.4
akk_GCF_018847015.1	MGYG000002702	mutualism	0.0075	0.372837	0.372751	4	6	0.723404255319149	0.7
akk_GCF_018847015.1	MGYG000000557	mutualism	0.0458	0.008779	0.008753	10	9	0.5909090909090909	0.7
akk_GCF_000020225.1	MGYG000001961	competition	0.0230	-0.118673	-0.118671	6	5	0.6046511627906976	1.5
akk_GCF_000020225.1	MGYG000004816	competition	0.0243	-0.107678	-0.107700	6	9	0.5909090909090909	2.7
akk_GCF_026072915.1	MGYG000002493	competition	0.0908	-0.346953	-0.346948	4	8	0.6521739130434783	1.7
akk_GCF_018847015.1	MGYG000000975	competition	0.0189	-0.067309	-0.067305	5	12	0.5172413793103449	0.9
akk_GCF_026072915.1	MGYG000004388	mutualism	0.0040	0.021144	0.021130	9	12	0.5454545454545454	1.2
akk_GCF_023516715.1	MGYG000004420	mutualism	0.0153	0.034408	0.034392	6	9	0.625	1.2
akk_GCF_018847015.1	MGYG000002302	competition	0.2655	-0.242288	-0.242279	2	7	0.5714285714285714	1.5
akk_GCF_023516715.1	MGYG000000858	mutualism	0.0044	0.139254	0.139229	6	9	0.5833333333333334	1.1
akk_GCF_000020225.1	MGYG000001867	competition	0.0158	-0.085691	-0.085738	6	12	0.509090909090909	2.0
