species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_018847155.1	MGYG000001167	0.978024	0.129498	0.964889	0.127750	-0.013430	-0.013498	competition	-0.0000	3	0.0180
akk_GCF_018847155.1	MGYG000001168	0.978024	0.255543	0.850324	0.222171	-0.130569	-0.130593	competition	0.9413	4	0.0689
akk_GCF_018847155.1	MGYG000001171	0.978024	0.250946	0.962216	0.246884	-0.016163	-0.016187	competition	0.1705	4	0.0241
akk_GCF_018847155.1	MGYG000001172	0.978024	1.238831	0.915795	1.160014	-0.063627	-0.063623	competition	0.0473	5	0.1505
akk_GCF_018847155.1	MGYG000001173	0.978024	1.975253	0.787734	1.590950	-0.194565	-0.194559	competition	0.5949	4	0.1246
akk_GCF_018847155.1	MGYG000001174	0.978024	0.724982	0.935582	0.693520	-0.043395	-0.043396	competition	0.8330	5	0.0388
akk_GCF_018847155.1	MGYG000001175	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001176	0.978024	1.340749	0.789941	1.082918	-0.192309	-0.192304	competition	0.3279	4	0.1425
akk_GCF_018847155.1	MGYG000001177	0.978024	0.142025	0.901185	0.130858	-0.078565	-0.078627	competition	0.6980	4	0.0115
akk_GCF_018847155.1	MGYG000001178	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001179	0.978024	1.436098	0.790044	1.160081	-0.192204	-0.192199	competition	0.0000	3	0.1977
akk_GCF_018847155.1	MGYG000001180	0.978024	0.804417	0.789112	0.649039	-0.193157	-0.193157	competition	0.0819	7	0.0097
akk_GCF_018847155.1	MGYG000001182	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001183	0.978024	1.270189	0.897199	1.165225	-0.082641	-0.082636	competition	0.6271	6	0.0861
akk_GCF_018847155.1	MGYG000001184	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001185	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001186	0.978024	1.418728	0.892184	1.294215	-0.087769	-0.087764	competition	1.0000	3	0.1540
akk_GCF_018847155.1	MGYG000001188	0.978024	2.058558	0.777727	1.636985	-0.204797	-0.204791	competition	0.8899	2	0.0366
akk_GCF_018847155.1	MGYG000001191	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001192	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001193	0.978024	0.209372	0.815712	0.174618	-0.165959	-0.165990	competition	0.9995	4	0.0671
akk_GCF_018847155.1	MGYG000001194	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001199	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001200	0.978024	1.928840	0.794240	1.566398	-0.187914	-0.187907	competition	0.7948	3	0.0351
akk_GCF_018847155.1	MGYG000001201	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001202	0.978024	1.569369	0.887863	1.424704	-0.092186	-0.092180	competition	0.3807	5	0.1506
akk_GCF_018847155.1	MGYG000001203	0.978024	1.584388	0.775652	1.256557	-0.206919	-0.206913	competition	0.8466	5	0.1271
akk_GCF_018847155.1	MGYG000001205	0.978024	1.655537	0.805985	1.364331	-0.175904	-0.175898	competition	-0.0000	3	0.2291
akk_GCF_018847155.1	MGYG000001206	0.978024	0.081480	0.956147	0.079658	-0.022368	-0.022355	competition	-0.0000	2	0.0192
akk_GCF_018847155.1	MGYG000001208	0.978024	1.609764	0.749517	1.233667	-0.233641	-0.233635	competition	-0.0000	2	0.2078
akk_GCF_018847155.1	MGYG000001209	0.978024	0.686222	0.961160	0.674389	-0.017243	-0.017245	competition	0.8273	8	0.0088
akk_GCF_018847155.1	MGYG000001211	0.978024	0.526386	1.084967	0.583942	0.109346	0.109341	mutualism	0.9664	8	0.0083
akk_GCF_018847155.1	MGYG000001212	0.978024	0.922524	0.929251	0.876517	-0.049868	-0.049871	competition	0.1423	5	0.1852
akk_GCF_018847155.1	MGYG000001215	0.978024	1.913718	0.786197	1.538380	-0.196137	-0.196130	competition	0.8583	4	0.1103
akk_GCF_018847155.1	MGYG000001216	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001218	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001222	0.978024	2.396836	0.799085	1.958330	-0.182960	-0.182952	competition	0.0952	7	0.1004
akk_GCF_018847155.1	MGYG000001223	0.978024	1.937424	0.792142	1.569214	-0.190058	-0.190051	competition	0.5990	4	0.1532
akk_GCF_018847155.1	MGYG000001224	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001225	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001226	0.978024	1.137282	0.970116	1.128091	-0.008086	-0.008082	competition	0.0289	7	0.0660
akk_GCF_018847155.1	MGYG000001227	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001230	0.978024	0.739134	0.952266	0.719668	-0.026337	-0.026337	competition	0.0108	4	0.1197
akk_GCF_018847155.1	MGYG000001231	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001232	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001234	0.978024	0.506634	1.051530	0.544706	0.075158	0.075147	mutualism	0.0562	4	0.0265
akk_GCF_018847155.1	MGYG000001236	0.978024	0.710178	0.787885	0.572108	-0.194411	-0.194416	competition	-0.0000	6	0.0787
akk_GCF_018847155.1	MGYG000001237	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
