species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_026072915.1	MGYG000004010	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004011	1.032829	1.941930	0.853501	1.604769	-0.173628	-0.173622	competition	0.9891	4	0.0601
akk_GCF_026072915.1	MGYG000004015	1.032829	1.765169	0.862058	1.473312	-0.165343	-0.165342	competition	0.4226	6	0.0493
akk_GCF_026072915.1	MGYG000004016	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004017	1.032829	1.020846	1.185104	1.171351	0.147434	0.147432	mutualism	0.0000	6	0.0534
akk_GCF_026072915.1	MGYG000004018	1.032829	1.880939	0.860094	1.566373	-0.167245	-0.167238	competition	0.9904	5	0.0981
akk_GCF_026072915.1	MGYG000004019	1.032829	1.506303	0.709948	1.035407	-0.312618	-0.312617	competition	NaN	0	0.1837
akk_GCF_026072915.1	MGYG000004021	1.032829	0.507650	0.895022	0.439910	-0.133427	-0.133438	competition	0.4603	6	0.0288
akk_GCF_026072915.1	MGYG000004022	1.032829	1.691289	0.838979	1.373864	-0.187688	-0.187683	competition	0.0035	5	0.0821
akk_GCF_026072915.1	MGYG000004025	1.032829	0.126198	1.011284	0.123571	-0.020860	-0.020820	competition	-0.0000	2	0.0378
akk_GCF_026072915.1	MGYG000004026	1.032829	0.596685	0.715807	0.413533	-0.306946	-0.306950	competition	0.5937	6	0.0141
akk_GCF_026072915.1	MGYG000004027	1.032829	1.430958	0.811996	1.125006	-0.213814	-0.213809	competition	0.0005	4	0.1432
akk_GCF_026072915.1	MGYG000004028	1.032829	1.566848	0.915319	1.388587	-0.113775	-0.113770	competition	0.6446	8	0.0573
akk_GCF_026072915.1	MGYG000004029	1.032829	1.888618	0.901469	1.648427	-0.127185	-0.127178	competition	0.0017	6	0.0313
akk_GCF_026072915.1	MGYG000004031	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004033	1.032829	0.607198	0.986402	0.579901	-0.044952	-0.044955	competition	0.0023	9	0.0296
akk_GCF_026072915.1	MGYG000004034	1.032829	0.137887	1.326496	0.177085	0.284333	0.284269	mutualism	0.0000	8	0.0068
