species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
L_crispatus_ST1_GCF_000091765.1	MGYG000001178	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001179	1.066261	1.436098	0.680875	0.917040	-0.361437	-0.361437	competition	0.9932	5	0.0464
L_crispatus_ST1_GCF_000091765.1	MGYG000001180	1.066261	0.804417	1.012193	0.763626	-0.050708	-0.050709	competition	0.1076	11	0.0096
L_crispatus_ST1_GCF_000091765.1	MGYG000001182	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001183	1.066261	1.270189	0.976951	1.163797	-0.083760	-0.083760	competition	0.5507	5	0.0340
L_crispatus_ST1_GCF_000091765.1	MGYG000001184	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001185	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001186	1.066261	1.418728	0.860413	1.144837	-0.193056	-0.193054	competition	0.0156	9	0.0196
L_crispatus_ST1_GCF_000091765.1	MGYG000001188	1.066261	2.058558	0.755621	1.458829	-0.291336	-0.291334	competition	0.9811	5	0.0463
L_crispatus_ST1_GCF_000091765.1	MGYG000001191	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001192	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001193	1.066261	0.209372	0.987567	0.193913	-0.073804	-0.073832	competition	1.0000	3	0.0688
L_crispatus_ST1_GCF_000091765.1	MGYG000001194	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001199	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001200	1.066261	1.928840	0.760100	1.375005	-0.287135	-0.287134	competition	0.9815	8	0.0525
L_crispatus_ST1_GCF_000091765.1	MGYG000001201	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001202	1.066261	1.569369	0.789932	1.162659	-0.259157	-0.259155	competition	0.0415	5	0.0563
L_crispatus_ST1_GCF_000091765.1	MGYG000001203	1.066261	1.584388	0.825192	1.226178	-0.226088	-0.226087	competition	0.9915	7	0.0706
L_crispatus_ST1_GCF_000091765.1	MGYG000001205	1.066261	1.655537	0.784881	1.218652	-0.263894	-0.263893	competition	0.4915	5	0.0272
L_crispatus_ST1_GCF_000091765.1	MGYG000001206	1.066261	0.081480	1.049433	0.080191	-0.015782	-0.015821	competition	-0.0000	1	0.0310
L_crispatus_ST1_GCF_000091765.1	MGYG000001208	1.066261	1.609764	0.683168	1.031406	-0.359286	-0.359282	competition	1.0000	4	0.0540
